OBJECTID,ANCHORNAME,ADDRESS,BLDGNBR,PREDIR,STREETNAME,STREETTYPE,SUFFDIR,CITY,STATECODE,ZIP5,ZIP4,LATITUDE,LONGITUDE,CAICAT,BBSERVICE,PublicWifi,URL,TRANSTECH,FULLFIPSID,CAIID,SubScrbDow,SubSrbUP,confidence
13940,SAINT MICHAEL'S MEDICAL CENTER-SAINT JAMES CAMPUS,"155 Jefferson Street, Newark, NJ 07105, USA, Newark, NJ 07105",155,,"Jefferson Street, Newark",,,Newark,NJ,7105,,40.7281722,-74.1637846,3,U,U,,0,3.4013E+14,,,,0
13953,SAM'S CLUB PHARMACY 4774,"300 Park Pl Secaucus, NJ 07094-3653 United States, Secaucus, New Jersey 07094",300,,Park Pl Secaucus,,,Secaucus,NJ,7094,,40.790922,-74.04464,3,U,U,,0,3.4017E+14,,,,0
13966,SAN JOSE PHARMACY,"149 48th St Union City, NJ 07087-6454 United States, Union City, New Jersey 07087",149,,48th St Union City,,,Union City,NJ,7087,,40.7799,-74.018013,3,U,U,,0,3.4017E+14,,,,0
13967,SANFORD PHARMACY,"1041 South Orange Ave Newark, NJ 07106-1716 United States, Newark, New Jersey 07106",1041,,South Orange Ave Newark,,,Newark,NJ,7106,,40.746231,-74.231628,3,U,U,,0,3.4013E+14,,,,0
13968,SANTA MARIA PHARMACY,"1115 New York Ave Union City, NJ 07087-4207 United States, Union City, New Jersey 07087",1115,,New York Ave Union City,,,Union City,NJ,7087,,40.758758,-74.036537,3,U,U,,0,3.4017E+14,,,,0
13982,SEIFERT'S PHARMACY,"6801 Park Ave Guttenberg, NJ 07093-4405 United States, Guttenberg, New Jersey 07093",6801,,Park Ave Guttenberg,,,Guttenberg,NJ,7093,,40.791328,-74.004219,3,U,U,,0,3.4017E+14,,,,0
13986,SHABAZZ HEALTH CLINIC AT MALCOLM X SHABAZZ HIGH SCHOOL,"80 Johnson Avenue, Newark, NJ 07108, USA, Newark, NJ 07108",80,,"Johnson Avenue, Newark",,,Newark,NJ,7108,,40.7184618,-74.1921716,3,U,U,,0,3.4013E+14,,,,0
13987,SHALOM PHARMACY,"525 Elizabeth Ave Newark, NJ 07112-2516 United States, Newark, New Jersey 07107",525,,Elizabeth Ave Newark,,,Newark,NJ,7107,,40.708176,-74.201754,3,U,U,,0,3.4013E+14,,,,0
13988,SHALOM PHARMACY,"525 Elizabeth Ave Newark, NJ 07112-2516 United States, Newark, New Jersey 07112",525,,Elizabeth Ave Newark,,,Newark,NJ,7112,,40.708176,-74.201754,3,U,U,,0,3.4013E+14,,,,0
13991,SHEEFA PHARMACY,"405 Central Ave East Orange, NJ 07018-2525 United States, East Orange, New Jersey 07018",405,,Central Ave East Orange,,,East Orange,NJ,7018,,40.756972,-74.218022,3,U,U,,0,3.4013E+14,,,,0
14002,SHOP RITE PHCY DEPT #225,"533 Dr Martin Luther King Jr Blvd East Orange, NJ 07018-2215 United States, East Orange, New Jersey 07018",533,,Dr Martin Luther King Jr Blvd East Orange,,,East Orange,NJ,7018,,40.766662,-74.217782,3,U,U,,0,3.4013E+14,,,,0
14008,SHOPRITE OF BAYONNE #119,"583 Avenue C Bayonne, NJ 07002-3881 United States, Bayonne, New Jersey 07002",583,,Avenue C Bayonne,,,Bayonne,NJ,7002,,40.667287,-74.11871,3,U,U,,0,3.4017E+14,,,,0
14010,SHOPRITE OF BELLEVILLE #126,"726 Washington Ave Belleville, NJ 07109-2820 United States, Belleville, New Jersey 07109",726,,Washington Ave Belleville,,,Belleville,NJ,7109,,40.804646,-74.145959,3,U,U,,0,3.4013E+14,,,,0
14038,SHOPRITE OF HOBOKEN #118,"900 Madison Street, Hoboken, NJ 07030, USA, Hoboken, NJ 07030",900,,"Madison Street, Hoboken",,,Hoboken,NJ,7030,,40.7494555,-74.0365229,3,U,U,,0,3.4017E+14,,,,0
14043,SHOPRITE OF LIVINGSTON #247,"483 S Livingston Ave Livingston, NJ 07039-4327 United States, Livingston, New Jersey 07039",483,,S Livingston Ave Livingston,,,Livingston,NJ,7039,,40.775669,-74.322418,3,U,U,,0,3.4013E+14,,,,0
14053,SHOPRITE OF NORTH BERGEN #130,"3147 Kennedy Blvd North Bergen, NJ 07047-2379 United States, North Bergen, New Jersey 07047",3147,,Kennedy Blvd North Bergen,,,North Bergen,NJ,7047,,40.774271,-74.034269,3,U,U,,0,3.4017E+14,,,,0
14067,SHOPRITE OF SPRINGFIELD #294,"727 Morris Tpke Springfield, NJ 07081-1514 United States, Springfield, New Jersey 07081",727,,Morris Tpke Springfield,,,Springfield,NJ,7081,,40.718935,-74.329421,3,U,U,,0,3.4013E+14,,,,0
14074,SHOPRITE OF WEST ORANGE #296,"1 Rooney Cir West Orange, NJ 07052-3304 United States, West Orange, New Jersey 07052",1,,Rooney Cir West Orange,,,West Orange,NJ,7052,,40.79469,-74.25393,3,U,U,,0,3.4013E+14,,,,0
14079,SHOPRITE PHARMACY #105,"100 Passaic Ave Kearny, NJ 07032-1140 United States, Kearny, New Jersey 07031",100,,Passaic Ave Kearny,,,Kearny,NJ,7031,,40.75663,-74.161888,3,U,U,,0,3.4017E+14,,,,0
14081,SHOPRITE PHARMACY #111,"437 Franklin Ave Nutley, NJ 07110-2309 United States, Nutley, New Jersey 07110",437,,Franklin Ave Nutley,,,Nutley,NJ,7110,,40.82188,-74.1576,3,U,U,,0,3.4013E+14,,,,0
14084,SHOPRITE PHARMACY #118,"900 Madison St Hoboken, NJ 07030-6404 United States, Hoboken, New Jersey 07030",900,,Madison St Hoboken,,,Hoboken,NJ,7030,,40.74873,-74.036179,3,U,U,,0,3.4017E+14,,,,0
14085,SHOPRITE PHARMACY #119,"583 Avenue C Bayonne, NJ 07002-3881 United States, Bayonne, New Jersey 07002",583,,Avenue C Bayonne,,,Bayonne,NJ,7002,,40.667287,-74.11871,3,U,U,,0,3.4017E+14,,,,0
14089,SHOPRITE PHARMACY #130,"3147 Kennedy Blvd North Bergen, NJ 07047-2379 United States, North Bergen, New Jersey 07047",3147,,Kennedy Blvd North Bergen,,,North Bergen,NJ,7047,,40.774271,-74.034269,3,U,U,,0,3.4017E+14,,,,0
14092,SHOPRITE PHARMACY #139,"400 Marin Blvd Jersey City, NJ 07302-2522 United States, Jersey City, New Jersey 07302",400,,Marin Blvd Jersey City,,,Jersey City,NJ,7302,,40.723968,-74.040611,3,U,U,,0,3.4017E+14,,,,0
14105,SHOPRITE PHARMACY #207,"540 Passaic Ave West Caldwell, NJ 07006-7449 United States, West Caldwell, New Jersey 07006",540,,Passaic Ave West Caldwell,,,West Caldwell,NJ,7006,,40.848629,-74.29818,3,U,U,,0,3.4013E+14,,,,0
14107,SHOPRITE PHARMACY #215,"1409 Broad St Bloomfield, NJ 07003-3001 United States, Bloomfield, New Jersey 07003",1409,,Broad St Bloomfield,,,Bloomfield,NJ,7003,,40.83754,-74.184837,3,U,U,,0,3.4013E+14,,,,0
14109,SHOPRITE PHARMACY #247,"483 S Livingston Ave Livingston, NJ 07039-4327 United States, Livingston, New Jersey 07039",483,,S Livingston Ave Livingston,,,Livingston,NJ,7039,,40.775669,-74.322411,3,U,U,,0,3.4013E+14,,,,0
14183,SHOPRITE PHCY DEPT SPRINGFIELD #294,"727 Morris Tpke Springfield, NJ 07081-1514 United States, Springfield, New Jersey 07081",727,,Morris Tpke Springfield,,,Springfield,NJ,7081,,40.718935,-74.329421,3,U,U,,0,3.4013E+14,,,,0
14184,SHOPRITE PHRMCY OF ESSEX GREEN 296,"1 Rooney Cir West Orange, NJ 07052-3304 United States, West Orange, New Jersey 07052",1,,Rooney Cir West Orange,,,West Orange,NJ,7052,,40.79469,-74.25393,3,U,U,,0,3.4013E+14,,,,0
14204,SHORT HILLS PHARMACY,"40 Chatham Rd Short Hills, NJ 07078-2303 United States, Short Hills, New Jersey 07078",40,,Chatham Rd Short Hills,,,Short Hills,NJ,7078,,40.72539,-74.325138,3,U,U,,0,3.4013E+14,,,,0
14205,SHORT HILLS SURGERY CENTER LLC,"187 Millburn Avenue, Millburn, NJ 07041, USA, Millburn, NJ 07041",187,,"Millburn Avenue, Millburn",,,Millburn,NJ,7041,,40.723175,-74.295625,3,U,U,,0,3.4013E+14,,,,0
14216,SINGER PHARMACY (H.SINGER),"5532 Bergenline Ave West New York, NJ 07093-4623 United States, West New York, New Jersey 07093",5532,,Bergenline Ave West New York,,,West New York,NJ,7093,,40.78623,-74.018316,3,U,U,,0,3.4017E+14,,,,0
14217,SINUS & DENTAL IMAGING OF NJ LLC,"115 Franklin Avenue, Nutley, NJ 07110, USA, Nutley, NJ 07110",115,,"Franklin Avenue, Nutley",,,Nutley,NJ,7110,,40.812416,-74.164854,3,U,U,,0,3.4013E+14,,,,0
14259,SOUTH MOUNTAIN IMAGING CENTER,"120 Millburn Avenue, Millburn, NJ 07041, USA, Millburn, NJ 07041",120,,"Millburn Avenue, Millburn",,,Millburn,NJ,7041,,40.721656,-74.2894352,3,U,U,,0,3.4013E+14,,,,0
14260,SOUTH ORANGE PHARMACY,"73 South Orange Ave South Orange, NJ 07079-1715 United States, South Orange, New Jersey 07079",73,,South Orange Ave South Orange,,,South Orange,NJ,7079,,40.745833,-74.258273,3,U,U,,0,3.4013E+14,,,,0
14282,SPECIALTY SURGERY OF SECAUCUS LLC,"210 Meadowlands Parkway, Secaucus, NJ 07094, USA, Secaucus, NJ 07094",210,,"Meadowlands Parkway, Secaucus",,,Secaucus,NJ,7094,,40.7818444,-74.0779335,3,U,U,,0,3.4017E+14,,,,0
14290,"SPRINGVIEW PHARMACY, INC.","4 Elmwood Ave Irvington, NJ 07111-1920 United States, Irvington, New Jersey 07111",4,,Elmwood Ave Irvington,,,Irvington,NJ,7111,,40.725151,-74.238022,3,U,U,,0,3.4013E+14,,,,0
14292,ST BARNABAS OUTPATIENT CENTER-GYNECOLOGICAL SURGERY,"101 Old Short Hills Road, West Orange, NJ 07052, USA, West Orange, NJ 07052",101,,Old Short Hills Road,,,West Orange,NJ,7052,,40.7619627,-74.3021842,3,U,U,,0,3.4013E+14,,,,0
14301,ST JOSEPH'S CARDIOVASCULAR CENTER-NUTLEY,"181 Franklin Avenue #301, Nutley, NJ 07110, USA, Nutley, NJ 07110",181,,"Franklin Avenue #301, Nutley",,,Nutley,NJ,7110,,40.8143264,-74.1630922,3,U,U,,0,3.4013E+14,,,,0
14312,ST MARINA PHARMACY,"3196 Kennedy Blvd, Ste 2 Union City, NJ 07087-2432 United States, Union City, New Jersey 07087",3196,,Kennedy Blvd,,,Union City,NJ,7087,,40.775101,-74.032109,3,U,U,,0,3.4017E+14,,,,0
14313,ST MARK PHARMACY,"875 Bergen Ave Jersey City, NJ 07306-4405 United States, Jersey City, New Jersey 07306",875,,Bergen Ave Jersey City,,,Jersey City,NJ,7306,,40.729149,-74.0662,3,U,U,,0,3.4017E+14,,,,0
14316,ST. JOHN'S PHARMACY,"2980 John F Kennedy Boulevard West, Jersey City, NJ 07306, USA, Jersey City, NJ 07306",2980,,"John F Kennedy Boulevard West, Jersey City",,,Jersey City,NJ,7306,,40.7348734,-74.0629356,3,U,U,,0,3.4017E+14,,,,0
14327,STATION PHARMACY,"148 South Street, Newark, NJ 07114, USA, Newark, NJ 07114",148,,"South Street, Newark",,,Newark,NJ,7114,,40.722544,-74.172258,3,U,U,,0,3.4013E+14,,,,0
14340,STOP & SHOP PHARMACY #800,"8 Franklin St Bloomfield, NJ 07003-5785 United States, Bloomfield, New Jersey 07003",8,,Franklin St Bloomfield,,,Bloomfield,NJ,7003,,40.783569,-74.183281,3,U,U,,0,3.4013E+14,,,,0
14365,STOP & SHOP PHARMACY #853,"1 Lefante Way Bayonne, NJ 07002-5033 United States, Bayonne, New Jersey 07002",1,,Lefante Way Bayonne,,,Bayonne,NJ,7002,,40.666528,-74.105114,3,U,U,,0,3.4017E+14,,,,0
14374,"SUBURBAN ENDOSCOPY CENTER, LLC","799 Bloomfield Avenue, Verona, NJ 07044, USA, Verona, NJ 07044",799,,"Bloomfield Avenue, Verona",,,Verona,NJ,7044,,40.833667,-74.253304,3,U,U,,0,3.4013E+14,,,,0
14376,SUGARMAN'S PHAMACY,"4203 Bergenline Ave Union City, NJ 07087-4923 United States, Union City, New Jersey 07087",4203,,Bergenline Ave Union City,,,Union City,NJ,7087,,40.777665,-74.024926,3,U,U,,0,3.4017E+14,,,,0
14377,SUMMER AVENUE PHARMACY,"205 Summer Ave Newark, NJ 07104-2628 United States, Newark, New Jersey 07104",205,,Summer Ave Newark,,,Newark,NJ,7104,,40.758591,-74.171921,3,U,U,,0,3.4013E+14,,,,0
14392,"SURGICAL CENTER AT MILLBURN, LLC","37 East Willow Street, Millburn, NJ 07041, USA, Millburn, NJ 07041",37,,"East Willow Street, Millburn",,,Millburn,NJ,7041,,40.717097,-74.304294,3,U,U,,0,3.4013E+14,,,,0
14402,SURGICARE SURGICAL ASSOCIATES OF JERSEY CITY,"631 Grand Street, Jersey City, NJ 07304, USA, Jersey City, NJ 07304",631,,"Grand Street, Jersey City",,,Jersey City,NJ,7304,,40.716301,-74.063362,3,U,U,,0,3.4017E+14,,,,0
14419,Sai Medical Center,"2115 Millburn Ave,Maplewood NJ 07040, Maplewood, New Jersey 07040",2115,,Millburn Ave,,,Maplewood,NJ,7040,,40.721357,-74.280634,3,U,U,,0,3.4013E+14,,,,0
14423,Saint Barnabas Hospice And Palliative Care Center,"95 Old Short Hills Road,West Orange NJ 07052, West Orange, New Jersey 07052",95,,Old Short Hills Road,,,West Orange,NJ,7052,,40.763618,-74.30249,3,U,U,,0,3.4013E+14,,,,0
14424,Saint Barnabas Medical Center,"94 Old Short Hills Rd,Livingston NJ 07039, Livingston, New Jersey 07039",94,,Old Short Hills Rd,,,Livingston,NJ,7039,,40.763374,-74.302608,3,U,U,,0,3.4013E+14,,,,0
14432,Sakhshat Flowers Md,"2 Plymouth Place,Maplewood NJ 07040-2322, Maplewood, New Jersey 07040",2,,Plymouth Place,,,Maplewood,NJ,7040,,40.72747,-74.259323,3,U,U,,0,3.4013E+14,,,,0
14434,Saleem Mahmood Md Pc,"8 Jordan Avenue,Jersey City NJ 07306, Jersey City, New Jersey 07306",8,,Jordan Avenue,,,Jersey City,NJ,7306,,40.724152,-74.066422,3,U,U,,0,3.4017E+14,,,,0
14444,Salerno Medical Associates - Internal Medicine,"613 Park Avenue,East Orange NJ 07017, East Orange, New Jersey 07017",613,,Park Avenue,,,East Orange,NJ,7017,,40.772381,-74.217049,3,U,U,,0,3.4013E+14,,,,0
14445,Salus Ob/gyn Assoc,"341 Walnut Street,Newark NJ 07105, Newark, New Jersey 07105",341,,Walnut Street,,,Newark,NJ,7105,,40.72591,-74.159302,3,U,U,,0,3.4013E+14,,,,0
14448,Sam Hajal Md,"510 31 Street,Union City NJ 07087, Union City, New Jersey 07087",510,,31 Street,,,Union City,NJ,7087,,40.771734,-74.029811,3,U,U,,0,3.4017E+14,,,,0
14459,Sandra R Voremberg Md,"120 Millburn Avenue M-1,Millburn NJ 07041, Millburn, New Jersey 07041",120,,Millburn Avenue M,,,Millburn,NJ,7041,,40.72179,-74.290024,3,U,U,,0,3.4013E+14,,,,0
14462,Santa Clara Pediatric Corp,"7524 Kennedy Blvd,North Bergen NJ 07047, North Bergen, New Jersey 07047",7524,,Kennedy Blvd,,,North Bergen,NJ,7047,,40.801828,-74.013097,3,U,U,,0,3.4017E+14,,,,0
14466,Saroj Sehgal Md Internal Medicine,"228 South Orange Ave,South Orange NJ 07079-2202, South Orange, New Jersey 07079",228,,South Orange Ave,,,South Orange,NJ,7079,,40.744999,-74.252342,3,U,U,,0,3.4013E+14,,,,0
14467,Sarwan K Seth Md,"310 Central Avenue Suite 100,East Orange NJ 07019, East Orange, New Jersey 07018",310,,Central Avenue,,,East Orange,NJ,7018,,40.75478,-74.214844,3,U,U,,0,3.4013E+14,,,,0
14472,"Sayed R Aly, Md Pa","451 Broadway,Bayonne NJ 07002, Bayonne, New Jersey 07002",451,,Broadway,,,Bayonne,NJ,7002,,40.66235,-74.119598,3,U,U,,0,3.4017E+14,,,,0
14489,Senior Care And Activities Center,"110 Greenwood Ave Montclair, NJ 07042-4010 United States, Montclair, New Jersey 07042",110,,Greenwood Ave Montclair,,,Montclair,NJ,7042,,40.815627,-74.210619,3,U,U,,0,3.4013E+14,,,,0
14503,Senior Spirit Of Jersey City,"675 Garfield Ave Jersey City, NJ 07305-4211 United States, Jersey City, New Jersey 07305",675,,Garfield Ave Jersey City,,,Jersey City,NJ,7305,,40.702869,-74.076218,3,U,U,,0,3.4017E+14,,,,0
14506,Serena Q Lee Md Pa,"111 Mulberry Street Suite 1r,Newark NJ 07102, Newark, New Jersey 07102",111,,Mulberry Street,,,Newark,NJ,7102,,40.734829,-74.169273,3,U,U,,0,3.4013E+14,,,,0
14508,Serena Q Lee Md Pa,"186 West Market St, Suite A 211,Newark NJ 07107, Newark, New Jersey 07103",186,,West Market St,,,Newark,NJ,7103,,40.741039,-74.186106,3,U,U,,0,3.4013E+14,,,,0
14512,Seton Hall University Health Services,"400 South Orange Avenue,South Orange NJ 07079, South Orange, New Jersey 07079",400,,South Orange Avenue,,,South Orange,NJ,7079,,40.74464,-74.247459,3,U,U,,0,3.4013E+14,,,,0
14516,Sg Endocrine - Maplewood,"749 Irvington Ave,Maplewood NJ 07040, Maplewood, New Jersey 07040",749,,Irvington Ave,,,Maplewood,NJ,7040,,40.731209,-74.244392,3,U,U,,0,3.4013E+14,,,,0
14519,Shalini R Mali Md Llc,"206 Claremont Ave,Montclair NJ 07042, Montclair, New Jersey 07042",206,,Claremont Ave,,,Montclair,NJ,7042,,40.817249,-74.215889,3,U,U,,0,3.4013E+14,,,,0
14528,Shereelah Deen Md,"372 Valley Road,West Orange NJ 07052, West Orange, New Jersey 07052",372,,Valley Road,,,West Orange,NJ,7052,,40.774319,-74.240028,3,U,U,,0,3.4013E+14,,,,0
14530,"Shetal Mansuria, Md","22 Old Short Hills Road, Suite 210,Livingston NJ 07039, Livingston, New Jersey 07039",22,,Old Short Hills Road,,,Livingston,NJ,7039,,40.769161,-74.299919,3,U,U,,0,3.4013E+14,,,,0
14533,Shirish V Bhatt Md Pc,"271 Route 46 West Suite H105,Fairfield NJ 07004, Fairfield, New Jersey 07004",271,,Route 46 West,,,Fairfield,NJ,7004,,40.876968,-74.299477,3,U,U,,0,3.4013E+14,,,,0
14580,Short Hills Ophthalmology,"551 Millburn Avenue,Short Hills NJ 07078, Short Hills, New Jersey 07078",551,,Millburn Avenue,,,Short Hills,NJ,7078,,40.71841,-74.322838,3,U,U,,0,3.4013E+14,,,,0
14582,Short Hills Surgery Center,"187 Millburn Avenue,Millburn NJ 07041, Millburn, New Jersey 07041",187,,Millburn Avenue,,,Millburn,NJ,7041,,40.722759,-74.29689,3,U,U,,0,3.4013E+14,,,,0
14587,Shulman Urology Pa,"2255 John F Kennedy Boulevard West, North Bergen, NJ 07047, USA, North Bergen, NJ 07047",2255,,"John F Kennedy Boulevard West, North Bergen",,,North Bergen,NJ,7047,,40.715895,-74.082063,3,U,U,,0,3.4017E+14,,,,0
14592,Silver Lake Medical Pc,"50 Newark Ave, Suite 205,Belleville NJ 07109, Belleville, New Jersey 07109",50,,Newark Ave,,,Belleville,NJ,7109,,40.784294,-74.178336,3,U,U,,0,3.4013E+14,,,,0
14594,Simone-Condo Pa,"622 Broadway,Bayonne NJ 07002, Bayonne, New Jersey 07002",622,,Broadway,,,Bayonne,NJ,7002,,40.668308,-74.114548,3,U,U,,0,3.4017E+14,,,,0
14624,Sofia Shapiro Md,"511 South Orange Avenue,South Orange NJ 07079, South Orange, New Jersey 07079",511,,South Orange Avenue,,,South Orange,NJ,7079,,40.745441,-74.24398,3,U,U,,0,3.4013E+14,,,,0
14628,Soma Skin & Laser,"90 Millburn Ave, Suite 206,Millburn NJ 07041, Millburn, New Jersey 07041",90,,Millburn Ave,,,Millburn,NJ,7041,,40.722801,-74.286713,3,U,U,,0,3.4013E+14,,,,0
14695,South Mountain Nephrology Llc,"5 Franklin Ave # 401,Belleville NJ 07109, Belleville, New Jersey 07109",5,,Franklin Ave # 401,,,Belleville,NJ,7109,,40.786713,-74.174838,3,U,U,,0,3.4013E+14,,,,0
14697,South Orange Womens Care Llc-Ob/gyn,"737 Northfield Avenue,West Orange NJ 07052, West Orange, New Jersey 07052",737,,Northfield Avenue,,,West Orange,NJ,7052,,40.767712,-74.294243,3,U,U,,0,3.4013E+14,,,,0
14721,Specialty Surgery Of Secaucus,"210 Meadowlands Parkway,Secaucus NJ 07094, Secaucus, New Jersey 07094",210,,Meadowlands Parkway,,,Secaucus,NJ,7094,,40.78402,-74.076698,3,U,U,,0,3.4017E+14,,,,0
14754,Sridhar S Nambi Md Pc,"22 Old Short Hills Road,Livingston NJ 07039, Livingston, New Jersey 07039",22,,Old Short Hills Road,,,Livingston,NJ,7039,,40.769161,-74.299919,3,U,U,,0,3.4013E+14,,,,0
14757,St Ann's Home For The Aged,"198 Old Bergen Road,Jersey City NJ 07305, Jersey City, New Jersey 07305",198,,Old Bergen Road,,,Jersey City,NJ,7305,,40.695961,-74.093651,3,U,U,,0,3.4017E+14,,,,0
14758,St Barnabas Med Cntr Dept Of Pathology,"94 Old Short Hills Road,Livingston NJ 07039, Livingston, New Jersey 07039",94,,Old Short Hills Road,,,Livingston,NJ,7039,,40.763374,-74.302608,3,U,U,,0,3.4013E+14,,,,0
14759,St Barnabas Womens Ctr For Gyn Surgery,"101 Old Short Hills Road 3rd Floor,West Orange NJ 07052, West Orange, New Jersey 07052",101,,Old Short Hills Road,,,West Orange,NJ,7052,,40.762379,-74.303078,3,U,U,,0,3.4013E+14,,,,0
14761,St Cloud Health Care Center,"5 Brook End Drive,West Orange NJ 07052, West Orange, New Jersey 07052",5,,Brook End Drive,,,West Orange,NJ,7052,,40.77161,-74.282112,3,U,U,,0,3.4013E+14,,,,0
14779,St Michael's Med Ctr - St James Campus,"155 Jefferson St,Newark NJ 07105, Newark, New Jersey 07105",155,,Jefferson St,,,Newark,NJ,7105,,40.72789,-74.16309,3,U,U,,0,3.4013E+14,,,,0
14780,St Michael's Medical Center,"111 Central Avenue,Newark NJ 07102, Newark, New Jersey 07102",111,,Central Avenue,,,Newark,NJ,7102,,40.742981,-74.174347,3,U,U,,0,3.4013E+14,,,,0
14783,St Vincent's Nursing Home,"315 East Lindsley Road,Cedar Grove NJ 07009, Cedar Grove, New Jersey 07009",315,,East Lindsley Road,,,Cedar Grove,NJ,7009,,40.872126,-74.226219,3,U,U,,0,3.4013E+14,,,,0
14784,St. Ann's Home For The Aged,"198 Old Bergen Rd Jersey City, NJ 07305-2622 United States, Jersey City, New Jersey 07305",198,,Old Bergen Rd Jersey City,,,Jersey City,NJ,7305,,40.695961,-74.093651,3,U,U,,0,3.4017E+14,,,,0
14785,St. Ann's Home for the Aged,"198 Old Bergen Rd Jersey City, NJ 07305-2622 United States, Jersey City, New Jersey 07305",198,,Old Bergen Rd Jersey City,,,Jersey City,NJ,7305,,40.695961,-74.093651,3,U,U,,0,3.4017E+14,,,,0
14786,St. Catherine Of Siena,"7 Ryerson Ave Caldwell, NJ 07006-6109 United States, Caldwell, New Jersey 07006",7,,Ryerson Ave Caldwell,,,Caldwell,NJ,7006,,40.835065,-74.267365,3,U,U,,0,3.4013E+14,,,,0
14793,St. Vincent's Nursing Home,"315 E Lindsley Rd Cedar Grove, NJ 07009-1152 United States, Cedar Grove, New Jersey 07009",315,,E Lindsley Rd Cedar Grove,,,Cedar Grove,NJ,7009,,40.872126,-74.226219,3,U,U,,0,3.4013E+14,,,,0
14797,Stanley Mayrowctz Md Pa,"8 Brookside Ave,Caldwell NJ 07006-5604, Caldwell, New Jersey 07006",8,,Brookside Ave,,,Caldwell,NJ,7006,,40.839958,-74.277512,3,U,U,,0,3.4013E+14,,,,0
14799,Star Laboratory Corp,"687 Frelinghuysen Avenue, Suite # 10,Newark NJ 07114, Newark, New Jersey 07114",687,,Frelinghuysen Avenue,,,Newark,NJ,7114,,40.697797,-74.19823,3,U,U,,0,3.4013E+14,,,,0
14804,"Step By Step Pediatrics, Pc","299 Glenwood Avenue, 2nd Floor, Suite 6,Bloomfield NJ 07003, Bloomfield, New Jersey 07003",299,,"Glenwood Avenue, 2nd Floor",,,Bloomfield,NJ,7003,,40.79274,-74.19857,3,U,U,,0,3.4013E+14,,,,0
14805,Stephanie Silos Badalamenti Md Phd,"101 Old Short Hills Road Suite 518,West Orange NJ 07052, West Orange, New Jersey 07052",101,,Old Short Hills Road,,,West Orange,NJ,7052,,40.762379,-74.303078,3,U,U,,0,3.4013E+14,,,,0
14811,Stephen Thomsen Md,"510 31st Street,Union City NJ 07087, Union City, New Jersey 07087",510,,31st Street,,,Union City,NJ,7087,,40.771734,-74.029811,3,U,U,,0,3.4017E+14,,,,0
14834,Stratford Manor Care & Rehab Center,"787 Northfield Ave,West Orange NJ 07052-1103, West Orange, New Jersey 07052",787,,Northfield Ave,,,West Orange,NJ,7052,,40.769379,-74.297821,3,U,U,,0,3.4013E+14,,,,0
14835,Stratford Manor Rehabilitation and Care Center,"787 Northfield Ave West Orange, NJ 07052-1131 United States, West Orange, New Jersey 07052",787,,Northfield Ave West Orange,,,West Orange,NJ,7052,,40.769379,-74.297821,3,U,U,,0,3.4013E+14,,,,0
14847,Suburban Endoscopy Center,"799 Bloomfield Avenue Suite 101,Verona NJ 07044, Verona, New Jersey 07044",799,,Bloomfield Avenue,,,Verona,NJ,7044,,40.83429,-74.253227,3,U,U,,0,3.4013E+14,,,,0
14870,Summit Medical Group - Millburn,"233 Millburn Avenue,Millburn NJ 07041, Millburn, New Jersey 07041",233,,Millburn Avenue,,,Millburn,NJ,7041,,40.723614,-74.299703,3,U,U,,0,3.4013E+14,,,,0
14872,Summit Medical Group Short Hills,"85 Woodland Road,Short Hills NJ 07078, Short Hills, New Jersey 07078",85,,Woodland Road,,,Short Hills,NJ,7078,,40.72512,-74.326149,3,U,U,,0,3.4013E+14,,,,0
14874,Summit Medical Group-Bay Card,"654 Broadway,Bayonne NJ 07002, Bayonne, New Jersey 07002",654,,Broadway,,,Bayonne,NJ,7002,,40.669339,-74.11368,3,U,U,,0,3.4017E+14,,,,0
14875,Summit Medical Group-Mill Card,"161 Millburn Avenue,Millburn NJ 07041, Millburn, New Jersey 07041",161,,Millburn Avenue,,,Millburn,NJ,7041,,40.721859,-74.293137,3,U,U,,0,3.4013E+14,,,,0
14881,Summit Ridge Center,"20 Summit St West Orange, NJ 07052-1501 United States, West Orange, New Jersey 07052",20,,Summit St West Orange,,,West Orange,NJ,7052,,40.788559,-74.27951,3,U,U,,0,3.4013E+14,,,,0
14882,Summit Ridge Center,"20 Summit Street,West Orange NJ 07052-1501, West Orange, New Jersey 07052",20,,Summit Street,,,West Orange,NJ,7052,,40.788559,-74.27951,3,U,U,,0,3.4013E+14,,,,0
